"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79","Gene80","Gene81","Gene82","Gene83","Gene84","Gene85","Gene86","Gene87","Gene88","Gene89","Gene90","Gene91","Gene92","Gene93","Gene94","Gene95","Gene96","Gene97","Gene98","Gene99","Gene100"
"Cell71-2",1.58428313695209,-2.71922171760603,-3.12289417992297,0.511635144190699,-3.62491463990081,2.52209304619674,-6.20674056649945,6.66306010729928,0.698894734922599,5.1939760388015,-2.97510984721998,-5.56124929732702,0.482971930540287,-1.46942142841788,-8.05079373758944,5.42182440903363,-4.36260873600168,-1.65905444690339,1.63565519288201,-1.64099952004454,-1.76310787406512,0.729219692832394,-3.66436468294621,-3.03872583620872,-3.11764814932321,6.76704300555644,7.30747520030791,1.94020629625709,-4.98988131307793,-1.65422717184724,3.96490641210803,-1.63336207070871,4.35370446810611,-5.11863963700457,4.94042168503909,-4.98622994785871,-4.42301838040928,-2.80117124878652,-4.32487087464302,-1.93547516146062,3.24399964014865,1.39492023650405,-0.604109886893367,-3.55587139218761,-1.22654095736137,-3.02829614728897,-2.16880781652384,-1.64368349900934,4.12752314316471,-4.70968776901982,5.1104351003781,-6.71814471186773,2.79760031802367,8.94285900040403,4.14790273348176,-1.38512511453039,-2.5542941313808,0.680993197475077,0.6360769897796,-2.77082504415009,0.363028401153135,-1.62590295715227,10.1667953831331,9.48065853840508,1.37446199150441,4.22621864045519,-1.40999029583366,3.45963217161888,-2.35354525588597,-2.98198139595139,6.66222344469454,-4.89806999734094,-1.86123161941024,-4.45197794487473,-4.34544733449129,3.25581460703205,-6.7963858674308,0.357546735405432,-0.863786681546114,-5.45273664934429,-0.357952904790706,0.411595157966,-2.8814967111548,4.68563684265708,1.02485041442455,-0.580828915275169,-0.929516029661746,-3.83277853397711,-2.72483079106078,7.58555393473326,-1.04051667855066,1.70920236706987,8.38030329257458,-2.03140783292498,3.3599309227229,9.2444176000306,-6.53599837988263,2.59175638459932,-2.15720141305124,-0.893869786354738
"Cell72-2",2.27761558392894,-2.08033275569368,8.63707583875214,7.24382772741086,2.29841154648936,-5.5943277194238,-2.49480636378348,-2.34027557400761,1.87576488089089,11.7466315359167,1.76695602321697,-4.46743857346629,-5.78808127125554,-1.57065520339559,-1.52495814465099,-1.52082700162378,3.57468018653406,-7.29076237318137,2.05084176642258,-7.80106786917736,0.418275249091544,2.98197288595075,-0.0470874602107811,3.48942329207197,1.0184561798863,0.554090599025819,5.37248587838625,-1.67774682118522,-5.33885128512819,0.219179453757003,-4.09009138331631,-2.62654968881504,-0.930913814327334,-4.79853689536275,5.03810994170836,5.0576456599828,5.47449627906284,0.952220826832841,6.76974488899563,-0.939539169934919,9.08446994594549,3.38253976552658,-2.54988473680092,-5.85006258883445,-5.09700731570047,-5.43710474501621,-5.11529433882895,8.01520687841999,4.32692986512081,-1.41419802032775,-1.34716721117859,-3.77688669843182,12.6615931520049,-3.07737124039803,0.0398066646775608,2.81869793751061,1.77379611425658,-0.461763987712367,-12.7858090256572,-7.96150108696229,1.68895197732367,-0.647419824157944,-5.27987421498574,1.47307889930517,-5.28524414756404,2.8203622935463,-6.31411105221218,1.62280470740571,3.40676653630262,1.00236391867257,-1.3987782885898,0.724333680467867,-4.71642240708679,-1.84650090048696,3.45760671457607,4.58246915883693,0.479681150340939,-2.70017367241894,-4.19021332896383,-8.44469563617329,-1.53470591781841,9.19251346412715,3.23608047484906,-2.91105517373353,-2.95509365671268,-2.08750420691879,3.79751133942082,-2.46749680823709,5.90806311287449,2.99578278396518,6.85375741363879,-7.01180317079637,-1.08600402306876,-5.05764993349915,4.05792240836016,-0.395331763255107,-3.29474327213664,8.76101294588093,-0.573602315402878,5.91628598114471
"Cell73-2",2.7590025892902,-3.28311198334383,-4.16747184583382,0.707560157207757,-4.75754571692257,2.67390147544401,-5.04148882038782,7.28154992092226,1.53054082101341,4.44377422159086,-3.90448614664004,-8.12105802642029,0.559002585449245,-1.48127453856311,-8.98565455028081,4.72099588324045,-5.17408878345047,0.981405658043525,3.81647636704315,1.56851042642035,0.839572691739746,1.06322280775181,-4.99207208499875,-2.39152035743511,-5.19589384093395,5.63980369529302,7.71104203722168,3.6437593508035,-5.48049681613425,0.377259286902153,5.93221892444923,-1.0997988974917,5.64973872840357,-6.54778576149871,4.61714661553608,-4.85704476296968,-7.18455795816099,-2.10897431311124,-4.77965778995814,-2.10671159899491,4.76411679916214,-1.6214444061247,-0.614257976713252,-4.77967523576446,-3.72672380716047,-3.92118395269728,-1.68268331520797,-1.44944816739252,2.88075114823145,-4.67556594495644,4.03251806494812,-6.2354183461093,-1.18361329648463,10.7065750938239,5.23214122100653,-1.64424689670467,-4.08622047570807,4.23550249670816,0.869961622311922,-2.75769364280032,0.308683145207604,-3.63116224795963,13.8565071367617,7.40464351791056,1.30375200738974,4.43834815395669,-1.16135563318793,3.65606722187834,-2.50741628318198,-0.25214146277568,7.47110638202112,-6.58068091999167,-2.59127363625311,-2.22357800550006,-5.02800440400285,3.90623576085969,-5.91678869543034,0.435161723708977,0.120341417845108,-7.60748536949681,2.03400009731511,-2.47186273480167,-6.21983104429564,3.9482308478453,4.1417183492171,0.738987429507594,-2.86982496592255,-3.08848170939152,-0.768522374548872,5.88748646855806,-0.148502748182818,-0.126544348588121,7.52031782419084,-4.57947027405965,5.06329488398001,9.43651258930707,-6.17095912093591,1.12830028262793,-2.08022732592042,-1.52029027814391
"Cell74-2",-2.21830220293929,-0.362608983953937,-0.629524629249092,-0.126125216521556,0.312092730483119,-1.1472175787316,1.42858625578149,-0.185089726531717,3.31702296650267,-1.99250863986577,-0.360442205895331,-0.828719174211712,0.837103892061114,-0.371719365938936,-0.605448206425956,-0.122560802154865,-2.05736088472207,-3.34258726542168,0.962007537063934,0.743639205344176,0.597675228534744,0.410842217114458,-1.64789273412445,1.89918734388324,1.0772312206034,-1.68372744721628,-3.11767953219097,0.677004321712838,-1.35730082409198,2.27192773370561,-1.99935680656871,3.1533071570959,2.10040649049319,0.479055338770718,1.11032141494057,-0.594600182245906,-1.51890197500196,1.45424441558274,0.895578442206342,-0.0342770101256593,0.792081582552628,0.892155263031948,0.706850322961713,-1.12848972931418,2.94263358859513,1.28625816229492,2.53994491132326,-1.1482335765588,0.349856916330446,0.674509732499239,-1.10213823109031,-1.16096196672318,1.37755575569277,0.0194268992098415,0.599360364318501,1.18588188372501,-2.06123809208973,1.48610694418966,2.24331555008548,-0.0976094125793887,-1.28057235538232,-1.04917867150508,-3.47922314096169,-1.41679331504199,-3.37714302412085,0.51501181491617,0.0870926467428732,-2.34377021031842,-0.312550581236844,1.61667901380013,-1.48136529476977,-1.05530143229421,-0.125338731189571,-1.06632566007666,0.344250620072758,-0.928287598598885,-0.258629124119509,-0.556341422941725,1.36529577536903,-1.69117801943654,-0.732047970068279,0.680601753607116,-1.17401266350161,-0.611650995924949,-1.47041298016272,2.80664007797891,-2.83141968097376,-0.358682328020961,1.26489929933528,1.2057566487602,0.753620540320258,-1.20312319706912,-1.7143371261309,-2.26279410029288,-0.282215162291687,-0.877095032751151,0.545890328042256,0.596765616861022,-1.70609759104597,2.58036397518643
"Cell75-2",2.9658351026243,-5.0019798809857,-3.63451448419604,3.66940403200618,-4.02643459430444,2.4728430837375,-6.85307894804046,8.01363461518452,-1.73395689539257,7.32405536477442,-3.42357711255225,-8.23249312610292,0.0627268821740981,-0.688737576981256,-10.9743866508078,5.31429557643591,-7.99390430927421,-1.62488052384335,4.44602809132261,1.53714037982687,0.499349718544796,2.35417064675723,-5.65458984823683,-3.76884946108623,-4.63916419954579,5.80513388400228,7.55149204302652,3.95067193743712,-7.1089244088253,0.57230063193965,6.70864178384465,-3.05325842075866,3.59704383332326,-4.38179850581338,5.27874212384412,-4.62067810591416,-7.63387623782638,-4.3357527244412,-4.24291647106377,-4.1769901491232,5.36607974020068,2.35763207977959,-0.919640355824417,-5.83755357088089,-3.65965592727589,-3.84700873803408,-6.96731769623869,-3.08955057868745,3.01470272776881,-4.88938266413273,6.8031582401342,-7.55145927887957,2.25400108344653,12.7204254168117,4.51871311645655,-0.0259032042768619,-3.12262566468513,4.08107433910844,-0.583534798336257,-1.68646397881616,0.311798326175154,-4.60448265422445,14.4340256729228,9.08779354795328,1.68741106229044,8.53927762270071,-2.64320294177156,3.79104188602221,-0.403993024411313,-2.78810881897531,9.63953721509905,-5.7938872366807,-4.21978139309484,-5.97356936535579,-7.09644511113589,4.85738748571436,-8.54825662950066,-2.34730421371634,-3.83041404301183,-9.22779858842657,0.484913597917593,0.101503732094155,-6.46485176446689,5.00235801799473,2.47633400772259,-2.12566067425827,-0.966109783192198,-2.08720255507085,0.602646669277615,6.78197793101884,-0.0973612617933229,3.72566476808243,12.5668873773762,-3.58302119647532,6.37265174240038,9.48242896759722,-8.03723283011021,4.61173339272367,-3.42677555630499,-0.671118464184567
"Cell76-2",3.50156350957582,-3.38854502073085,-1.94727337240712,0.198343794786552,-3.85023189752274,1.81790188020014,-8.67155158931984,7.47152496625155,-0.512890174727002,8.45393883278511,-3.2862754173112,-6.81224846590608,2.49294782087618,-2.1092945368114,-10.5244353081577,6.36214827727672,-5.11998170077931,-0.140397172850273,3.36322719563394,1.16604024694558,1.44375034703578,1.10640738165262,-5.56154654430113,-3.7254256444716,-4.48420154480936,7.77059006625083,6.38734192099764,2.15264485949383,-6.78800487960518,0.817194026142303,4.28992747514143,-1.49439514396581,5.98102420789562,-6.62040229245702,6.43333219740813,-3.01477223244372,-6.47894133989649,-5.29057632280162,-1.59348209885485,-4.87259090069803,6.61864034643233,0.139565030335963,-1.75907239793593,-7.26570740271006,-5.72140881188966,-6.60913032972175,-5.54877449185669,-1.10204354601034,1.47155799906942,-7.17563689775354,4.88910545837734,-7.68865958444346,3.56534602089939,12.8051001251186,5.5459528098282,-2.668211265207,-4.34469122409375,3.97555639266733,-0.595072634326623,-4.16403913336524,2.44400804029545,-1.8895574392672,12.1000542005418,9.31754225675026,3.38957055264649,6.83739217060566,-4.83327500452361,4.57391518678726,-2.34753245867613,-2.51018341036214,9.90199043204098,-5.62826794566042,-3.10134000929631,-5.53324211902422,-3.80633540603084,5.03124673792592,-7.59887647274492,-2.11129945051807,-3.54924809179318,-8.14139245315775,0.378360086959684,-0.56486915931784,-4.25897574996255,3.7584253979318,2.02517283563613,1.43588799057816,-1.8338822896788,-5.39955624677374,0.689656477504763,7.30987118942393,-0.15640271114408,1.51615808838166,10.3374659961657,-7.20983303254599,7.51821575078627,8.86494522113181,-8.3903060100863,3.25429786628681,-2.70296236088799,-1.72601271165871
"Cell77-2",1.50887576662285,-3.71585385580644,-1.84008817154057,2.29034321155467,-5.55744451645382,3.17222762537535,-6.85181169744638,8.55959190225497,0.442620092373638,6.82591986036842,-3.69746874713913,-5.86596058455766,-1.12193260240026,-0.25926325906922,-9.85473245763141,5.90912607408727,-8.15646560826457,0.810637823395985,5.1847567926081,1.61512659948783,0.730983613320297,2.00130268835201,-5.93199844122671,-4.99279289088623,-7.16793772634416,7.51074015283648,7.15173259904139,3.12959532164788,-7.11947867726254,-1.80692644277419,8.68214270369759,-2.19170145012186,4.76423299185119,-4.92531701520234,5.70479406284582,-6.37469476331073,-6.33234212454959,-4.44648945149428,-5.41212874535305,-4.01529309355936,5.83537331947479,1.08529099101609,-0.999821707444351,-6.76928306460006,-5.18962459112528,-4.53416500765172,-5.90833601161781,-2.95200191332271,1.3112238108612,-6.50545679469097,4.68119252121587,-9.83479474266045,3.05906628810163,13.9507317011359,3.80302642002732,-0.617027524608373,-3.71129733533866,3.92350692543457,0.601124232232587,-1.56037743194278,1.73030832396382,-4.58170236824858,13.7407899016216,11.1988829890833,1.213664610202,4.72161447957764,-1.89279678407158,4.62577855172816,-3.76997752750182,-4.5029850095982,9.57128132163214,-6.78043961538049,-3.38668068515289,-4.10905874379519,-6.49720361527168,4.21875884752474,-9.65009540547953,-1.27748704309761,-3.1109442919674,-8.8770419609936,0.397174003654152,-0.580903124361764,-5.94013515594767,4.91914143736258,0.95323421072515,1.61454754377505,-0.549646969694239,-5.06403157056047,-0.132514855980876,8.02023472516001,0.0657386875487349,1.97043801460807,11.443817767932,-4.33267708741288,5.58307585165067,10.8821654273314,-7.69430186587581,1.41992205958275,-2.65156891218569,0.173612347515058
"Cell78-2",0.997442625365841,-3.31567563611664,-3.92285972916489,-0.721147865621558,-5.01116027344961,2.86137148881456,-3.28789381933428,6.5924377974745,-2.06108356889185,6.417976215366,-4.08818560649746,-4.48267012820859,0.594695583072609,-1.75091199717231,-6.72910713009917,4.84519101890192,-6.30716601818858,-0.847435464211392,3.17892322939092,-0.629884687587773,1.03881793389226,1.38079839165242,-5.39963146574986,-3.69658621577809,-3.41326325387759,5.36881155384508,5.16612616909596,0.775623149750696,-4.39678292586627,-0.916401972228427,4.37437070906388,-1.18364610443154,4.82554266961905,-3.89621818600969,3.66526466427585,-5.5443570803873,-6.18365370743733,-1.06445702270218,-3.5794804440743,-1.81214146863953,5.03653545119626,-0.368276800286409,0.488838932101109,-4.49812672420964,-3.88553995929678,-4.50471322084092,-4.14101829791481,-2.33084712765485,1.50187173541309,-5.31379409331909,5.06179283137097,-6.24703010488737,2.21132558025124,12.2996752630287,4.11014821921339,-0.282934411956328,-3.53390136083275,2.68299667214167,1.20202305578752,-3.03505591322342,1.19242147688651,-4.02156094226338,11.0176588735807,7.54337942772054,3.04060694285128,3.98569115333297,-0.579770733386886,3.98067455647477,-1.2588342050557,-1.44100843178046,8.05808346301233,-4.84412613019219,-2.4426756677289,-2.36304884227854,-7.09569528221422,2.39387139563678,-8.93498282766164,0.990034307080299,-3.03483368113322,-6.40778829295287,3.50472750684984,-0.333613942905887,-6.11933869073328,5.10479457862054,2.53779328332916,0.115776000608803,-0.317165200895601,-2.55887131308629,0.74556187876943,4.46784957544899,0.0500975655830556,0.35314062168783,8.67316327108979,-2.67219519577743,6.28390565253961,10.4858125864088,-7.20624386696056,1.36057070071504,-3.77275026543393,0.154548732484804
"Cell79-2",4.16906363310635,-0.566968675072889,5.74701261041166,4.90427957660355,2.14753192880789,-7.48154343847529,-0.956698158330771,-2.64284191298155,1.86799188179986,6.57090340813532,0.279089873876357,-3.82361507987021,-4.87032484599531,-2.84739776883425,-0.700477891626581,-1.86643538704839,0.510254701292098,-4.67712172590397,3.11769320299209,-4.21966444483061,-1.77646533099962,2.28185019753041,1.06241287486902,5.0510363626168,0.379206942605275,0.885617465320768,3.8959209508539,-2.94418198973717,-7.28827725257873,0.468969454799916,-3.58035552444155,-4.26651444111984,-1.23321507747318,-3.84442980504847,3.82439338638662,4.00342478238463,2.68428475113016,0.131169152737334,4.65579829322556,-0.253259939197972,7.26696424101715,2.58258691485294,-0.964268285982896,-4.08181445242724,-2.62416415942405,-5.01118153439057,-4.75041122661196,5.56383092788435,4.35253774153322,0.704726221364993,-2.16660414063018,-1.95472459981245,11.5136750720595,-2.48619239197938,-1.92509099458017,-0.227215569353842,2.78127027664804,-1.59528330267096,-6.95308491491024,-5.80884793369607,0.646124024712993,-0.951270864942682,-2.2357027513961,-1.69611449473317,-3.5435048100899,1.57544067272605,-4.42870127934549,0.484784238941553,2.28032900604214,2.28849532694246,-3.23550044863136,1.21219212945008,-3.56110066736808,-3.44889757421359,2.81468346533625,6.46186344389458,-0.17962278959933,-0.886963716449546,-3.29651235443994,-6.46884307448866,-3.19035084906643,5.33064493926098,2.13784931875917,-3.24693309564356,-4.04865040696723,-1.03654039434561,1.8837366947483,-1.02555528818875,7.54578408314539,4.05920147457622,7.02779088828175,-3.70209671673624,-0.668293977940572,-2.46488355882247,4.05273319320268,0.756261563756523,-0.824247842685718,6.55897193031931,0.696495061224777,5.43152751834687
"Cell80-2",2.99131278204628,-2.8638166026451,-3.28099247995861,1.50178946495127,-3.09604180852116,3.5699754722436,-3.27844167584711,7.37498943026156,-0.534601671363269,5.60858303601432,-4.4562237415822,-3.30843121316335,1.92287318916815,0.527105841791577,-8.53343241390319,5.90538348251655,-7.20955296796381,1.10825507297767,4.22368049041547,0.18830618617679,1.44968768373775,0.967433103308851,-4.79201195162862,-5.67688413498429,-3.82376240192384,4.13202837961884,5.72435886974382,2.74253941050376,-6.06374847907341,-0.487906991497231,4.597832573969,-2.05418866082465,4.02797803013549,-4.66972371465723,2.56645282408982,-6.04833877475441,-5.27715568982645,-4.60569344824839,-4.25845948652613,-2.92457358841819,3.24045466138429,-0.405780267741947,-0.318935617876983,-4.9616449143157,-1.14405487900883,-2.97119388034992,-2.06604462916621,-3.16490436795828,2.04442771021564,-5.4706206071805,4.69536877688917,-7.01542932413999,0.439770791053796,11.8055859239464,4.17321367114519,-1.65780927848868,-6.40172604229446,3.47362907983656,1.54668860996142,-2.24906114293303,0.317748943388609,-2.65051197198443,14.0562402283195,9.31409440521403,2.97280769706026,4.98706499852103,-2.54214698759614,5.88034512752983,-0.596288130248829,-5.28301371562025,8.4649303541069,-5.5858160901503,-2.46446250453353,-3.11052887800124,-5.94600900990741,1.90297573264384,-8.19565526742829,-1.86357565769067,-2.13825739492477,-6.20189293105692,1.05784958978486,-0.875524444967556,-4.29391365021989,4.50583560990391,2.44097532732926,1.83900361504795,-1.67185874517401,-3.30563933984083,-1.74844125903475,3.04142708590637,0.441615858208875,-0.0521786527646624,8.40911757119706,-2.86830610540117,4.75137545308739,10.4642660283854,-6.49518908475113,1.75539571681871,-1.3729379658044,-2.58193010276747
"Cell81-2",4.25712954350826,-0.979391132086818,4.49224323428367,6.51517417095766,3.67957672793226,-3.45016975902764,-1.78664813868023,-0.606777525022585,0.220780024451962,7.64293555761123,0.589137140125484,-3.61572939827094,-5.08997008133006,-2.44420470261761,0.0820406828199334,-1.8450793697773,0.348511009024535,-5.22517514483686,2.65322213004875,-7.25773540888221,-1.68462877712314,2.19964911122975,-0.274316165249759,4.02289489021811,-0.713704132754555,0.603300022638556,1.63939634421019,-2.63275979271913,-8.32177687178248,2.80889223340502,-4.52677960417206,-1.43469203481309,-2.81388442068772,-3.44458683259197,3.48257622450038,3.66922038566674,1.39608549647043,-1.16014935963039,6.09780699776034,0.0486393932797159,8.27686034969134,3.16651795946912,-1.37460085569586,-2.35422818901566,-2.86926565880383,-6.85124354122385,-6.04793217078524,4.33087873008353,3.78929166040081,0.257682390556269,-1.85837294596899,-3.02287899329767,11.3773255111247,-2.83668920115337,0.690498791872636,1.73129204993512,1.15460467421539,-1.38651754720242,-8.14767659345074,-7.32131981391188,2.23773417465475,-1.26589812643649,-4.71434969502874,0.151343638800375,-4.4585234259482,1.99713425918205,-4.81717373859018,1.79233183880178,2.12930609175126,1.09577362718578,-1.02892866978333,-0.753592532053942,-3.21616802028701,-2.88030059597781,1.13309391789379,5.34603596720878,0.306469790312507,-1.83680780228785,-5.1473682202089,-7.21817953939693,-1.74309377464045,6.78998925509715,0.204402817658173,-0.0359760973468215,-3.70090612239011,-1.13708924506639,2.34460599735834,-2.53358741780347,8.50254042598334,1.51625510285132,4.70936057027458,-0.484170665046235,-0.0983240445769671,-3.77064348470775,4.15689144927594,-0.798573361872064,-0.833377385859288,8.95831659510495,-0.166991244090637,6.28120841587381
"Cell82-2",6.55742879098076,0.765732754255235,8.81571560070174,9.68044755964116,1.98651104490237,-8.82384476332204,-4.65514008916361,-5.01778049229378,0.447650735048951,11.9384357854571,2.41201195349083,-4.85291360749049,-6.89306172406685,-3.18830027176874,-2.35184123658742,-5.06236451798886,0.305760212039061,-7.01527941538573,3.97727626031128,-8.57404343824452,-1.24447099462801,3.50882745847904,-0.00828162281356926,6.39493089458774,1.7337704962753,0.275204234809859,5.81757713603796,-4.73645050429518,-8.69215130114311,-1.8176375092924,-2.81874366482186,-1.9368107677915,-2.73922251344901,-3.63533007194006,7.03002154970061,8.11307924971046,6.87128627545264,-1.52194074455117,7.79396393873216,-0.398529979299462,12.3984933564452,4.47709409047032,-1.85797584438698,-4.97069289026325,-5.3990346901579,-6.03122927436386,-6.69641092880315,6.74858845700398,4.93777301689023,-0.607502766537155,-1.31227135920606,-2.37626187125207,18.4389825876175,-4.39748753497195,0.765548088939732,1.81087127121464,4.19460510527899,-0.969095168761191,-13.4954945499385,-10.8058501806713,2.68458649286862,-0.336709212536209,-6.08821894441989,-2.12327583362843,-8.27839580676789,0.802876078981869,-7.06067495338511,0.403107526750809,1.33121014480985,3.36052543201441,-3.15021480254005,1.34169813170288,-5.25201138903078,-0.792181202575552,3.11365612375958,6.54568709342092,-1.04747480112436,-0.38364420785358,-6.13359634484252,-11.191375898076,-2.69222949163563,9.20034966692889,3.70513975647871,-1.61825996369881,-3.93036681969875,-2.27204715591236,7.23109993996155,-1.49270971419409,7.92297751622308,4.84972390541091,7.53471180957743,-6.68053343195856,-2.84216782347125,-6.18432607867878,4.67916984584381,-0.249373316981788,-1.29899146931942,11.9395255174636,0.123051348125702,8.5812488794606
"Cell83-2",0.680304031438062,-3.636801123746,-2.06298725175902,2.26138122017467,-3.90560852700493,2.27175392981439,-5.29790791349925,6.64057877633155,-0.980386389949798,8.21536517663395,-5.59168309877304,-5.99449558434583,0.307614822559397,-1.90324206050152,-8.19250417391881,4.69158818956893,-4.97252756130257,-1.89117863825714,2.79512383038514,-0.993508541755844,-0.0777458270058562,1.22420411083972,-3.82212865576435,-2.48433528706595,-4.55130845945251,6.5025728451235,6.42740396392814,2.19256209602047,-7.24559247607025,-0.302447070114747,6.16594560497922,-2.66557985068934,2.91119282073233,-4.63784785931072,3.85294996028216,-4.00700293535644,-6.2006039123941,-3.1756166782545,-3.57035113626757,-1.92406253483011,7.44363390552739,0.41435788074529,-0.322326022274387,-4.48664070680034,-4.82919118978912,-4.58606830195778,-3.13390311116622,-1.5870847448626,1.036573987643,-4.76771673893595,5.13964325502167,-6.51287489033425,3.44317991513391,11.260449779113,1.61635471937011,0.906782108659975,-3.85635202215105,3.7266284677569,-0.245084969805485,-3.25745839762797,1.38619431407019,-4.21923540571655,12.1417119446563,7.66905771778994,2.01957557289706,4.63052964274372,-1.20144348104819,5.53902356971014,-3.46969911841633,-2.19198088937929,8.89160309226527,-5.49611436397724,-2.37002463990088,-4.71066575718779,-5.80106565389198,3.58428818592264,-7.36998904105472,-1.17195905245822,-3.53726585946591,-6.67488205734239,2.51986990756406,-0.0133383682636453,-4.1861586251787,6.44794543408791,1.85498158288029,-1.82899997811648,0.81372989848168,-4.61775358688894,-0.159362400264243,6.80440586934078,2.76540975581057,1.42859361503199,8.66112775746035,-3.50236757165564,5.05369337037964,8.29062757990725,-5.92365467501413,2.10627073448715,-2.74744279378998,-1.67214773046378
"Cell84-2",2.75451418512286,-2.13249441907954,-1.43823489156936,1.44695308283116,-1.54657229644817,5.37524879970374,-5.56692843109591,7.93436648330115,0.0812114149548394,7.91019775367152,-2.10354565225942,-3.89851182822546,0.920995292524259,-1.34505098313918,-7.77734838122582,5.24271177682428,-4.37972606140724,0.378909245627694,4.00812888439302,-0.469801518962744,0.65098214305561,-0.910953751743633,-5.8756497015959,-3.62115738625665,-5.71462198856408,4.90205628533847,5.67651501852235,3.19270037301808,-5.46614316390264,-0.0998401750250514,4.20390694978669,-2.37297013407521,5.58834739402683,-4.98335825529921,5.14535299258161,-4.8873606392353,-6.01439095177272,-3.81373750112005,-3.4933155166524,-4.1795615598066,4.64158089137838,1.22650879224226,-0.783881383126976,-4.93281432404681,-5.04691593796843,-3.68091760834545,-3.65233896342003,-1.62735743218829,1.96126020441586,-3.84493804088431,3.5237191503861,-6.40621668914919,0.990245404629026,10.5417286776571,3.54505820147565,-1.45487944526649,-3.76331005479636,4.05979469759515,-0.0344422323078261,-1.93133740775578,0.950992777927961,-1.62572326681067,11.0384002074035,6.57305619122298,0.615718631768293,3.66282064988974,-1.51658285763332,3.38686869609169,-2.03549799268317,-4.41841039467333,8.12923136894784,-5.72327236749031,-2.97064706635889,-3.63456579471938,-4.81214484484144,2.20165069286777,-6.83639177100232,-0.257851938133394,-1.90323601205721,-6.28904741720052,-0.25811027536063,-0.422688272586979,-3.6797676330898,4.47794398546891,2.69919725566384,-1.90321327990851,-0.642214793002176,-3.87266391636917,-1.04792321069425,5.54370846320116,-0.340555012634658,3.36160374146858,9.75293482968903,-4.18024575617854,5.11104289828443,9.22779905807904,-5.74502438937422,2.01867434173717,-2.68291130328524,-0.475358981432291
"Cell85-2",5.44993596784143,-1.41972041998323,7.01406200279427,6.51712678759816,1.61408797035152,-5.38282484173305,-3.75240218952762,-0.960637832643951,1.58415531044466,9.46554344122548,2.99848204776092,-5.74733886007173,-3.67551518379043,-2.54338692491762,-1.36084538942775,-0.804252300130753,0.31315720079632,-7.83963970689728,4.03080424573017,-7.05164755644456,-0.9781298062017,3.69262057967089,-1.65852700501734,3.30284058625111,0.88813731353709,2.52910562159356,5.33650931977872,-1.78459430586699,-7.14608401428488,-0.609823753273545,-3.72623058686002,-2.56532172321346,-0.203004154742064,-2.31931254819732,6.52164706369912,4.25006620349885,5.15146874047176,-2.3989955027218,5.79377969611594,-1.13410566709086,8.03431467375043,2.69441255837198,-2.17554472066626,-5.55257409712672,-4.73676851556008,-4.3788474412751,-5.78453684460729,7.36955932820214,5.28307772534444,-1.69846583214996,0.772281187978803,-3.52674784213452,12.7992775338976,-2.15264215874432,2.14765969675836,0.0823949550861153,1.82789601673615,-1.17704853669236,-10.2086233413216,-5.63297545308456,3.06739879429692,-1.9722527419302,-3.7492500220186,-0.0631528734126737,-5.035441660812,3.60213786908516,-4.58835416632535,1.97287459951725,2.51273652000529,2.19895154410286,-1.51104974714322,-0.783272269818597,-4.9498269389971,-2.04915275036952,1.96204212877782,6.40298074643309,0.317452663294691,0.583183005535208,-4.42220926952553,-8.77422576934376,-2.1938976162227,7.33827014447026,2.81506468228708,-0.042807804417798,-2.37839211052904,-2.59972876849101,4.03610808242896,-0.71813893365502,5.9492970073063,4.96159455633606,6.55573021011821,-2.70096582715686,0.235223787509705,-4.87214704670097,3.38242724411675,1.38533959295692,-1.79414499321439,7.53105194205884,2.18921788884174,6.2801307572139
